id,description
1981975,A320
1417184,A320
1356441,A320
1277619,A320
1249553,A320
0519448,A320
0458784,A320
1327557,A320
1686856,A320
1503763,A320
1375490,A320
2066357,A320
1546041,A320
1368866,A320
1151759,A320
0505611,A320
0905532,A320
1539524,A320
1590785,A320
0559493,A320
1921281,A320
1302677,A320
0381607,A320
2260089,A320
1534209,A320
2166004,A320
0694275,A320
1060487,A320
1943370,A320
1298765,A320
1932555,A320
1293223,A320
1413239,A320
0257377,A320
1783696,A320
1992930,A320
2137128,A320
1860177,A320
1338362,A320
1545141,A320
2133746,A320
2241501,A320
1400446,A320
1172046,A320
2142238,A320
0143381,A320
1642983,A320
0523104,A320
1415431,A320
1459188,A320
0988091,A320
0205776,A320
1671731,A320
1113092,A320
1527504,A320
0110914,A320
0788474,A320
0167121,A320
1073032,A320
2195569,A320
0925865,A320
0842395,A320
2050152,A320
1097907,A320
1548486,A320
0807860,A320
1683877,A320
0324847,A320
1966244,A320
0188550,A320
0907383,A320
0195003,A320
0959452,A320
1401587,A320
0923532,A320
2163061,A320
1732549,A320
0501890,A320
0694463,A320
1536390,A320
0792199,A320
0328062,A320
0582370,A320
1296189,A320
2008530,A320
1942914,A320
1267078,A320
1320095,A320
0953521,A320
1573348,A320
1980084,A320
0851314,A320
1370959,A320
1001811,A320
1603592,A320
1729160,A320
2213523,A320
1358695,A320
1176949,A320
2239626,A320
1860537,A320
1188170,A320
1255792,A320
2088378,A320
1207261,A320
1598389,A320
1927319,A320
1542770,A320
1390306,A320
1004940,A320
2206294,A320
1704741,A320
2248561,A320
1295495,A320
0757707,A320
1510899,A320
1065444,A320
0066677,A320
0681470,A320
1369907,A320
2087628,A320
1702873,A320
2056062,A320
2071957,A320
1386619,A320
0681542,A320
1193603,A320
1762160,A320
0274619,A320
1266149,A320
0903776,A320
2117303,A320
0846826,A330
1251686,A330
0950339,A330
1910721,A330
2118302,A330
1527486,A330
2043110,A330
2259876,A330
2171049,A330
1668973,A330
1917497,A330
1560475,A330
0467416,A330
1148366,A330
0276025,A330
2175378,A330
1310548,A330
1471640,A330
1806596,A330
1355622,A330
2137099,A330
1577693,A330
2218525,A330
1961354,A330
1647809,A330
2067972,A330
0171414,A330
0783815,A330
1869956,A330
2019053,A330
2124486,A330
1292389,A330
0658057,A330
1091802,A330
1931268,A330
1840140,A330
1584007,A330
1139794,A330
1182369,A330
2157387,A330
2120026,A330
2161155,A330
2244548,A330
1950555,A330
2173791,A330
2191962,A330
1921652,A330
2132138,A330
1336049,A330
1396737,A330
0980635,A330
2115115,A330
0744232,A330
2170027,A330
1842062,A330
2184071,A330
0454744,A330
1933930,A330
2211104,A330
2084967,A330
2195679,A330
1545070,A330
2252349,A330
1211875,A330
1725804,A330
1926825,A330
0470833,A330
1961237,A340
0849197,A340
0950326,A340
0710670,A340
0447169,A340
1173946,A340
0249234,A340
0298309,A340
1221649,A340
0901380,A340
0732693,A340
1053447,A340
0081600,A340
0457464,A340
0195718,A340
0950435,A340
0078364,A340
0240325,A340
0913627,A340
1223334,A340
1136119,A340
0062768,A340
1446249,A340
0337116,A340
0961819,A340
2244501,A340
0487386,A340
0301709,A340
0799591,A340
0939548,A340
1098958,A340
0799600,A340
0901141,A340
1414253,A340
1935752,A340
2239298,A340
1348421,A340
1365711,A340
1631990,A340
0064008,A340
1539298,A340
0183645,A340
1994544,A340
1586136,A340
0849418,A340
1303941,A340
1609735,A340
2064021,A340
1879115,A340
1501931,A340
1540149,A340
0077519,A340
0062857,A340
1810932,A340
0892227,A340
1680766,A340
1299986,A340
1459118,A340
0710650,A340
2175375,A340
1277987,A340
0247497,A340
0710668,A340
0174852,A340
1634663,A340
1636310,A340
1818737,A340
2081098,A340
1661665,A340
2222666,A340
1489560,A340
1864340,A340
1168209,A340
1033340,A340
0968259,A340
1880761,A340
1552161,A340
1540100,A340
0962152,A340
0774293,A340
1659449,A340
2243783,A340
1421346,A340
1631994,A340
0936118,A340
1429538,A340
0896575,A340
1951706,A340
1218928,A340
0935983,A340
0854310,A340
0727358,A340
0986170,A340
1567287,A340
1900368,A340
1236361,A340
1136154,A340
0799696,A340
1708096,A340
1206539,A340
1772221,A340
2239292,A340
0681545,A340
1233628,A340
2137098,A340
0852820,A340
1425737,A340
1461266,A340
1000036,A340
0639717,A340
1790504,A340
1901159,A340
1486859,A340
1568156,A340
0459278,A340
1073033,A340
0571183,A340
2199905,A340
0566293,A340
1787740,A340
1139754,A340
2211281,A340
0799583,A340
1122579,A340
1230250,A340
1008043,A340
1567838,A340
1053984,A340
1250050,A340
0978484,A340
1050956,A340
1364591,A340
1687113,A340
2218512,A380
2059163,A380
1454199,A380
2013985,A380
2231825,A380
0962110,A380
1280503,A380
2026616,A380
0939580,A380
1879734,A380
2045349,A380
1601324,A380
1979055,A380
2254473,A380
2210237,A380
2103000,A380
2239815,A380
1790439,A380
1560786,A380
1948194,A380
2133240,A380
2127996,A380
2169490,A380
2046689,A380
2046832,A380
2193606,A380
2215392,A380
2038530,A380
1567291,A380
1664644,A380
1992047,A380
1659447,A380
1701058,A380
0447941,ATR-42
0788954,ATR-42
0512432,ATR-42
0921761,ATR-42
1036800,ATR-42
0069772,ATR-42
0977265,ATR-42
1036859,ATR-42
0958070,ATR-42
0522941,ATR-42
1116281,ATR-42
1095701,ATR-42
1404365,ATR-42
1514213,ATR-42
1393627,ATR-42
0454534,ATR-42
1844997,ATR-42
1018467,ATR-42
1561276,ATR-42
1673831,ATR-42
1169899,ATR-42
0447441,ATR-42
0920417,ATR-42
1539352,ATR-42
0719823,ATR-42
1066006,ATR-42
0065768,ATR-42
0965617,ATR-42
2115335,ATR-42
0939518,ATR-42
0063923,ATR-42
0396593,ATR-42
0422853,ATR-42
1314987,ATR-42
1323664,ATR-72
1362504,ATR-72
2222658,ATR-72
1459119,ATR-72
0923718,ATR-72
1088361,ATR-72
1469673,ATR-72
1329193,ATR-72
0973264,ATR-72
1354666,ATR-72
0740888,ATR-72
1906339,ATR-72
2188370,ATR-72
1352223,ATR-72
1017808,ATR-72
1216150,ATR-72
2188608,ATR-72
0804455,ATR-72
1239791,ATR-72
2259107,ATR-72
1941841,ATR-72
1102455,ATR-72
0952519,ATR-72
1157334,ATR-72
0434350,ATR-72
0458677,ATR-72
1899261,ATR-72
0114435,ATR-72
1806057,ATR-72
1230396,ATR-72
2187804,ATR-72
1037436,ATR-72
1992926,ATR-72
1413805,An-12
0792092,An-12
1639638,An-12
0562112,An-12
0852135,An-12
1154492,An-12
1327556,An-12
1146225,An-12
0760541,An-12
0786221,An-12
0737370,An-12
1178738,An-12
0727974,An-12
1075855,An-12
0114447,An-12
0920421,An-12
1291069,An-12
0522933,An-12
0842400,An-12
2120028,An-12
0764133,An-12
0751326,An-12
1545983,An-12
0582364,An-12
1198418,An-12
0694760,An-12
1098896,An-12
0738252,An-12
0978815,An-12
0735977,An-12
0483570,An-12
0901375,An-12
1698606,An-12
0514108,BAE 146
0792283,BAE 146
0454762,BAE 146
1886145,BAE 146
0336468,BAE 146
0483573,BAE 146
0237115,BAE 146
1864425,BAE 146
0950440,BAE 146
1111339,BAE 146
2113367,BAE 146
0398757,BAE 146
0922639,BAE 146
2101955,BAE 146
0176394,BAE 146
0525834,BAE 146
2162994,BAE 146
0891448,BAE 146
0673364,BAE 146
0502301,BAE 146
0091365,BAE 146
0721589,BAE 146
0740991,BAE 146
1937250,BAE 146
1296938,BAE 146
1815918,BAE 146
1076891,BAE 146
0065767,BAE 146
1212178,BAE 146
1277982,BAE 146
1301856,BAE 146
1895885,BAE 146
0201665,BAE 146
0713739,BAE 146
0136167,BAE 146
0447928,BAE 146
2209469,BAE 146
1386630,BAE 146
1549188,BAE 146
1147741,BAE 146
1386611,BAE 146
1541387,BAE 146
0412779,BAE 146
1100462,BAE 146
1255434,BAE 146
1465365,BAE 146
1223418,BAE 146
1310734,BAE 146
0273090,BAE 146
0344066,BAE 146
1902199,BAE 146
0923572,BAE 146
0397442,BAE 146
0546606,BAE 146
1385122,BAE 146
2009852,BAE 146
0134592,BAE 146
0691667,BAE 146
0272510,BAE 146
1210459,BAE 146
0942162,BAE 146
0447746,BAE 146
1288665,BAE 146
0711013,BAE 146
1759353,BAE 146
1296822,BAE 146
2161023,BAE 146
2104252,BAE-125
1686418,BAE-125
2091953,BAE-125
0299638,BAE-125
0757655,BAE-125
1048957,BAE-125
0944751,BAE-125
0996985,BAE-125
1538799,BAE-125
1369269,BAE-125
0356127,BAE-125
0769140,BAE-125
0451431,BAE-125
1699480,BAE-125
2034716,BAE-125
0741746,BAE-125
1186987,BAE-125
1445618,BAE-125
1799613,BAE-125
1687163,BAE-125
1795167,BAE-125
1339053,BAE-125
1296833,BAE-125
1857535,BAE-125
0321746,BAE-125
1312508,BAE-125
1220934,BAE-125
1243688,BAE-125
1376273,BAE-125
1032302,BAE-125
1041825,BAE-125
1672423,BAE-125
1312518,BAE-125
1546119,Beechcraft 1900
0186424,Beechcraft 1900
0574352,Beechcraft 1900
1158571,Beechcraft 1900
0129326,Beechcraft 1900
1018464,Beechcraft 1900
1530087,Beechcraft 1900
0118429,Beechcraft 1900
0063289,Beechcraft 1900
0067473,Beechcraft 1900
1031460,Beechcraft 1900
0939509,Beechcraft 1900
2141016,Beechcraft 1900
2067975,Beechcraft 1900
2100530,Beechcraft 1900
0139711,Beechcraft 1900
1641831,Beechcraft 1900
1311978,Beechcraft 1900
0127503,Beechcraft 1900
0048339,Beechcraft 1900
1522816,Beechcraft 1900
0066979,Beechcraft 1900
0104856,Beechcraft 1900
0454535,Beechcraft 1900
1355211,Beechcraft 1900
0091405,Beechcraft 1900
1341843,Beechcraft 1900
0067392,Beechcraft 1900
0848067,Beechcraft 1900
1192657,Beechcraft 1900
1879805,Beechcraft 1900
0440128,Beechcraft 1900
0457850,Beechcraft 1900
0172093,Beechcraft 1900
1801653,Boeing 717
1385089,Boeing 717
2039053,Boeing 717
0181712,Boeing 717
2188374,Boeing 717
1102262,Boeing 717
0986593,Boeing 717
1086831,Boeing 717
0708618,Boeing 717
0958138,Boeing 717
0498907,Boeing 717
1061874,Boeing 717
1398857,Boeing 717
1336452,Boeing 717
1569037,Boeing 717
1529601,Boeing 717
2031401,Boeing 717
1149063,Boeing 717
0917347,Boeing 717
1338357,Boeing 717
1327287,Boeing 717
0398759,Boeing 717
1327513,Boeing 717
1598704,Boeing 717
1272699,Boeing 717
0233758,Boeing 717
0095532,Boeing 717
1367495,Boeing 717
1378453,Boeing 717
1350334,Boeing 717
0962633,Boeing 717
0962871,Boeing 717
1971523,Boeing 717
1386624,C-130
1668963,C-130
0104847,C-130
0869693,C-130
2128061,C-130
1768029,C-130
1195674,C-130
0773400,C-130
0771794,C-130
1152062,C-130
1378083,C-130
0880579,C-130
0591254,C-130
0553599,C-130
0807859,C-130
1395431,C-130
1940184,C-130
0771793,C-130
0606131,C-130
0773398,C-130
0891418,C-130
1805918,C-130
0635837,C-130
0773403,C-130
1017178,C-130
2014678,C-130
1584757,C-130
1647400,C-130
1753610,C-130
1559003,C-130
1280138,C-130
0706206,C-130
0890439,C-130
0043750,C-47
0817369,C-47
1119448,C-47
1343399,C-47
2115048,C-47
0423362,C-47
1649746,C-47
1059282,C-47
1539361,C-47
1100236,C-47
0448053,C-47
1115302,C-47
0726925,C-47
1584294,C-47
1041754,C-47
1517894,C-47
0763966,C-47
0792422,C-47
0800914,C-47
0544869,C-47
1002385,C-47
1031442,C-47
1186578,C-47
1443452,C-47
0704272,C-47
1149062,C-47
1502176,C-47
1341845,C-47
0691269,C-47
1167265,C-47
0538955,C-47
2126016,C-47
0704551,C-47
0594211,C-47
1709125,CRJ-200
0680785,CRJ-200
1548441,CRJ-200
1204566,CRJ-200
1015040,CRJ-200
0599217,CRJ-200
0921743,CRJ-200
0975823,CRJ-200
0200888,CRJ-200
1447340,CRJ-200
0457842,CRJ-200
0227135,CRJ-200
0488515,CRJ-200
0996523,CRJ-200
0063273,CRJ-200
1563563,CRJ-200
1596711,CRJ-200
1192654,CRJ-200
1206413,CRJ-200
1958764,CRJ-200
2128002,CRJ-200
0177654,CRJ-200
1334601,CRJ-200
0483585,CRJ-200
0174926,CRJ-200
1763290,CRJ-200
1116482,CRJ-200
0973103,CRJ-200
0222923,CRJ-200
2031400,CRJ-200
0205781,CRJ-200
1396940,CRJ-200
1196786,CRJ-200
1447976,CRJ-700
1283832,CRJ-700
0868107,CRJ-700
0817449,CRJ-700
0388910,CRJ-700
0775040,CRJ-700
1137743,CRJ-700
0682207,CRJ-700
1261955,CRJ-700
1481647,CRJ-700
2008022,CRJ-700
0924100,CRJ-700
0996983,CRJ-700
0257606,CRJ-700
0445396,CRJ-700
1118181,CRJ-700
0708643,CRJ-700
1034320,CRJ-700
0886623,CRJ-700
1631148,CRJ-700
0941235,CRJ-700
0998884,CRJ-700
0303915,CRJ-700
1514228,CRJ-700
2062292,CRJ-700
1351411,CRJ-700
1378004,CRJ-700
2232483,CRJ-700
2124077,CRJ-700
0695983,CRJ-700
1778108,CRJ-700
1429288,CRJ-700
0303917,CRJ-700
1958759,CRJ-700
1569649,CRJ-700
2203480,CRJ-700
1184782,CRJ-700
1500383,CRJ-700
1237704,CRJ-700
1142892,CRJ-700
1906657,CRJ-700
1723822,CRJ-700
1204209,CRJ-700
1535088,CRJ-700
0890461,CRJ-700
1260391,CRJ-700
1475593,CRJ-700
1852175,CRJ-700
2032004,CRJ-700
1325008,CRJ-700
1692498,CRJ-700
1375147,CRJ-700
2212986,CRJ-700
1077480,CRJ-700
1945517,CRJ-700
1920543,CRJ-700
1379398,CRJ-700
1771120,CRJ-700
1284367,CRJ-700
2193216,CRJ-700
1058494,CRJ-700
1573339,CRJ-700
0356226,CRJ-700
1879799,CRJ-700
2101213,CRJ-700
1253442,CRJ-700
2204027,CRJ-700
0109652,Cessna 172
1215240,Cessna 172
2256592,Cessna 172
1302049,Cessna 172
1539453,Cessna 172
2212872,Cessna 172
1340439,Cessna 172
2195299,Cessna 172
1385866,Cessna 172
2089196,Cessna 172
1126465,Cessna 172
2105993,Cessna 172
1828911,Cessna 172
1507992,Cessna 172
2122883,Cessna 172
0847262,Cessna 172
2009841,Cessna 172
1380030,Cessna 172
1103399,Cessna 172
1418848,Cessna 172
1838250,Cessna 172
0974653,Cessna 172
2047835,Cessna 172
1961974,Cessna 172
1250251,Cessna 172
1574874,Cessna 172
1638972,Cessna 172
2189999,Cessna 172
2144600,Cessna 172
1126460,Cessna 172
1718146,Cessna 172
1882639,Cessna 172
1845164,Cessna 172
1356129,Cessna 208
0302294,Cessna 208
1186594,Cessna 208
1785528,Cessna 208
1340985,Cessna 208
1564950,Cessna 208
1053453,Cessna 208
1050592,Cessna 208
0098072,Cessna 208
1031457,Cessna 208
0852553,Cessna 208
1338354,Cessna 208
0963959,Cessna 208
1339029,Cessna 208
1737504,Cessna 208
0302006,Cessna 208
0659387,Cessna 208
0337957,Cessna 208
0488486,Cessna 208
0082499,Cessna 208
1036820,Cessna 208
1349926,Cessna 208
1155836,Cessna 208
1344064,Cessna 208
2150934,Cessna 208
0080532,Cessna 208
1043786,Cessna 208
1379981,Cessna 208
0306456,Cessna 208
0155816,Cessna 208
1968337,Cessna 208
1158402,Cessna 208
1169300,Cessna 208
0312600,Cessna Citation
0757653,Cessna Citation
1716441,Cessna Citation
0820657,Cessna Citation
0543868,Cessna Citation
1444715,Cessna Citation
1784313,Cessna Citation
1614283,Cessna Citation
1363679,Cessna Citation
1281574,Cessna Citation
2091976,Cessna Citation
1964097,Cessna Citation
1312504,Cessna Citation
0451379,Cessna Citation
1338261,Cessna Citation
1369872,Cessna Citation
2030169,Cessna Citation
1363681,Cessna Citation
0845899,Cessna Citation
1148185,Cessna Citation
1839351,Cessna Citation
1395880,Cessna Citation
1234244,Cessna Citation
1849797,Cessna Citation
1605960,Cessna Citation
1313354,Cessna Citation
1964929,Cessna Citation
1214893,Cessna Citation
1468401,Cessna Citation
0411918,Cessna Citation
1719897,Cessna Citation
1774353,Cessna Citation
1349012,Cessna Citation
0713915,Cessna Citation
0384436,Cessna Citation
1017974,Cessna Citation
1676336,Cessna Citation
1843535,Cessna Citation
2258769,Cessna Citation
1465214,Cessna Citation
1769002,Cessna Citation
1158328,Cessna Citation
0907373,Cessna Citation
1469943,Cessna Citation
1806231,Cessna Citation
0796507,Cessna Citation
1829678,Cessna Citation
1551667,Cessna Citation
1636740,Cessna Citation
2064120,Cessna Citation
1228062,Cessna Citation
1874208,Cessna Citation
1062306,Cessna Citation
0890450,Cessna Citation
2001289,Cessna Citation
1857540,Cessna Citation
0071748,Cessna Citation
1020536,Cessna Citation
1060506,Cessna Citation
0411755,Cessna Citation
1541381,Cessna Citation
1168411,Cessna Citation
1550265,Cessna Citation
1345202,Cessna Citation
1714816,Cessna Citation
0849347,Cessna Citation
1703202,Cessna Citation
1032300,Challenger 600
0543347,Challenger 600
0295861,Challenger 600
2137086,Challenger 600
1458765,Challenger 600
2117475,Challenger 600
1523342,Challenger 600
1098395,Challenger 600
1779689,Challenger 600
1062013,Challenger 600
1644651,Challenger 600
1425171,Challenger 600
1958057,Challenger 600
0992259,Challenger 600
2032665,Challenger 600
2106189,Challenger 600
1426351,Challenger 600
0864982,Challenger 600
2149502,Challenger 600
0501286,Challenger 600
1878990,Challenger 600
1940904,Challenger 600
1693795,Challenger 600
1806221,Challenger 600
2206626,Challenger 600
0241566,Challenger 600
1899100,Challenger 600
1312882,Challenger 600
1079421,Challenger 600
1987429,Challenger 600
2231255,Challenger 600
1361462,Challenger 600
1363740,Challenger 600
0318420,DC-10
0092976,DC-10
0894317,DC-10
0523172,DC-10
0262015,DC-10
0136479,DC-10
0498307,DC-10
0822345,DC-10
0176007,DC-10
1187429,DC-10
1133613,DC-10
0331432,DC-10
0771162,DC-10
0062224,DC-10
1461267,DC-10
0118660,DC-10
0064928,DC-10
0218836,DC-10
0396537,DC-10
0488493,DC-10
1358858,DC-10
1283842,DC-10
0586536,DC-10
1389040,DC-10
1569045,DC-10
0869729,DC-10
0484863,DC-10
0066978,DC-10
0062696,DC-10
1050681,DC-10
0993489,DC-10
0808956,DC-10
1093670,DC-10
1614860,DC-10
2139395,DC-3
1416981,DC-3
1060375,DC-3
0548759,DC-3
1817298,DC-3
0730799,DC-3
0586774,DC-3
0620014,DC-3
0547330,DC-3
1956190,DC-3
0601227,DC-3
1543346,DC-3
0540985,DC-3
0979923,DC-3
1391365,DC-3
0547017,DC-3
0547020,DC-3
0709875,DC-3
1350775,DC-3
0723210,DC-3
0879883,DC-3
0602442,DC-3
1569778,DC-3
0606125,DC-3
0539398,DC-3
0045133,DC-3
1724037,DC-3
1115392,DC-3
1921949,DC-3
0548481,DC-3
0598742,DC-3
0807951,DC-3
0074632,DC-3
1541799,DC-6
0564292,DC-6
0636196,DC-6
0875351,DC-6
0726795,DC-6
1739564,DC-6
1292392,DC-6
1308267,DC-6
0457892,DC-6
0613605,DC-6
0564261,DC-6
1443542,DC-6
1243372,DC-6
0144930,DC-6
2003504,DC-6
0441010,DC-6
0768399,DC-6
0551913,DC-6
0734984,DC-6
0989093,DC-6
0062694,DC-6
0545061,DC-6
1258646,DC-6
1454166,DC-6
1324867,DC-6
0950562,DC-6
1323009,DC-6
1831582,DC-6
0545060,DC-6
1226979,DC-6
1776807,DC-6
0606403,DC-6
0647463,DC-6
0248134,DC-8
0062653,DC-8
0744909,DC-8
0548494,DC-8
0034309,DC-8
0062699,DC-8
1000048,DC-8
0901458,DC-8
0192204,DC-8
1011181,DC-8
0738206,DC-8
1017406,DC-8
1194330,DC-8
1461265,DC-8
0921023,DC-8
0551250,DC-8
1654823,DC-8
1163499,DC-8
0812909,DC-8
0694978,DC-8
1879795,DC-8
0699595,DC-8
1148012,DC-8
0274630,DC-8
0198100,DC-8
0195744,DC-8
0620000,DC-8
0822339,DC-8
1884745,DC-8
0091331,DC-8
0592981,DC-8
1295641,DC-8
1008901,DC-8
1316038,DC-8
0907436,DC-9
1017404,DC-9
0065579,DC-9
0097748,DC-9
1411126,DC-9
1158235,DC-9
1070337,DC-9
1377001,DC-9
1540064,DC-9
0438654,DC-9
0540717,DC-9
0494481,DC-9
1314595,DC-9
1198694,DC-9
0074746,DC-9
0974733,DC-9
2157090,DC-9
0505751,DC-9
1094917,DC-9
1376992,DC-9
0287695,DC-9
1165651,DC-9
0037511,DC-9
0457848,DC-9
0901496,DC-9
0457857,DC-9
0978502,DC-9
1377234,DC-9
0136377,DC-9
0657801,DC-9
1296417,DC-9
0038626,DC-9
1296897,DC-9
2219120,DH-82
0820619,DH-82
1376572,DH-82
1193564,DH-82
0872412,DH-82
1950428,DH-82
1398071,DH-82
1370066,DH-82
1578204,DH-82
2006683,DH-82
1058406,DH-82
1222820,DH-82
1695437,DH-82
0709331,DH-82
0788162,DH-82
0730326,DH-82
1340437,DH-82
1193586,DH-82
2179486,DH-82
2022003,DH-82
0985372,DH-82
0737678,DH-82
0767364,DH-82
0765873,DH-82
1980686,DH-82
1058713,DH-82
0768014,DH-82
0908594,DH-82
1425500,DH-82
0548757,DH-82
1388149,DH-82
0818052,DH-82
1161492,DH-82
2194700,DHC-1
1196354,DHC-1
2056481,DHC-1
2125420,DHC-1
1427671,DHC-1
1042843,DHC-1
0911713,DHC-1
1481649,DHC-1
1161496,DHC-1
1152214,DHC-1
1730214,DHC-1
2089174,DHC-1
2164374,DHC-1
2041568,DHC-1
0877062,DHC-1
0928680,DHC-1
1401570,DHC-1
2137874,DHC-1
1532636,DHC-1
2178959,DHC-1
1347949,DHC-1
1404383,DHC-1
1673598,DHC-1
1951531,DHC-1
1511748,DHC-1
1735455,DHC-1
1870699,DHC-1
1389106,DHC-1
1908623,DHC-1
1700857,DHC-1
2132426,DHC-1
2157300,DHC-1
1670611,DHC-1
2152552,DHC-1
1974570,DHC-6
1992674,DHC-6
1053135,DHC-6
0554600,DHC-6
0875356,DHC-6
0923270,DHC-6
0440147,DHC-6
0879887,DHC-6
0995278,DHC-6
0478903,DHC-6
2011623,DHC-6
1992688,DHC-6
1053463,DHC-6
0735021,DHC-6
0879889,DHC-6
1053484,DHC-6
0749918,DHC-6
2197331,DHC-6
2003459,DHC-6
0454829,DHC-6
1169898,DHC-6
1043764,DHC-6
1061155,DHC-6
2107240,DHC-6
0713822,DHC-6
0606126,DHC-6
0875327,DHC-6
2015169,DHC-6
0735017,DHC-6
2084816,DHC-6
0545025,DHC-6
1998936,DHC-6
1999302,DHC-6
1187963,Dash 8
0136394,Dash 8
0065432,Dash 8
1031522,Dash 8
0056324,Dash 8
1031498,Dash 8
1366851,Dash 8
0102722,Dash 8
0337949,Dash 8
0177655,Dash 8
0063926,Dash 8
0091364,Dash 8
0353107,Dash 8
0223949,Dash 8
0063919,Dash 8
1037509,Dash 8
0081592,Dash 8
1338345,Dash 8
1036865,Dash 8
1764197,Dash 8
1240265,Dash 8
1054811,Dash 8
0177657,Dash 8
1149064,Dash 8
0302207,Dash 8
0056333,Dash 8
0097118,Dash 8
1043794,Dash 8
0154348,Dash 8
0118430,Dash 8
0395639,Dash 8
0942394,Dash 8
0083366,Dash 8
2205027,Dash 8
1043727,Dash 8
0250398,Dash 8
1618134,Dash 8
0977358,Dash 8
0177656,Dash 8
1043776,Dash 8
2191959,Dash 8
0302002,Dash 8
2088459,Dash 8
0872421,Dash 8
1143606,Dash 8
1119082,Dash 8
1961226,Dash 8
0069771,Dash 8
0595602,Dash 8
1605117,Dash 8
0885597,Dash 8
1059775,Dash 8
1675546,Dash 8
1443525,Dash 8
0868108,Dash 8
2205704,Dash 8
1445108,Dash 8
0193709,Dash 8
1714824,Dash 8
2243615,Dash 8
2187803,Dash 8
1467687,Dash 8
1694849,Dash 8
1600342,Dash 8
1253533,Dash 8
1902313,Dash 8
1426511,Dash 8
2262727,DR-400
1709293,DR-400
1384551,DR-400
1882621,DR-400
1401542,DR-400
2228985,DR-400
1955962,DR-400
0663587,DR-400
1162457,DR-400
1865767,DR-400
2199064,DR-400
0482762,DR-400
1541601,DR-400
1377518,DR-400
1246392,DR-400
1625089,DR-400
2075500,DR-400
2211352,DR-400
2077738,DR-400
1736063,DR-400
1775161,DR-400
1622729,DR-400
1200441,DR-400
1567136,DR-400
1151753,DR-400
1602738,DR-400
2231710,DR-400
2232214,DR-400
2231689,DR-400
1603712,DR-400
1767219,DR-400
1369430,DR-400
1408171,DR-400
2048576,Dornier 328
1046407,Dornier 328
0910816,Dornier 328
1407339,Dornier 328
1394172,Dornier 328
0335182,Dornier 328
1950704,Dornier 328
1213738,Dornier 328
0749201,Dornier 328
0917793,Dornier 328
1443841,Dornier 328
1393629,Dornier 328
0167091,Dornier 328
1943354,Dornier 328
0738967,Dornier 328
2164961,Dornier 328
1413143,Dornier 328
1426512,Dornier 328
0454765,Dornier 328
2101942,Dornier 328
1345253,Dornier 328
1474240,Dornier 328
0959054,Dornier 328
1122575,Dornier 328
0576233,Dornier 328
2069688,Dornier 328
0065778,Dornier 328
1693645,Dornier 328
1000026,Dornier 328
0964904,Dornier 328
1048162,Dornier 328
1404396,Dornier 328
0796447,Dornier 328
1699128,Embraer E-Jet
0912833,Embraer E-Jet
1809959,Embraer E-Jet
1027524,Embraer E-Jet
1059170,Embraer E-Jet
2213677,Embraer E-Jet
0927430,Embraer E-Jet
1889561,Embraer E-Jet
0869979,Embraer E-Jet
2191944,Embraer E-Jet
1824419,Embraer E-Jet
1092244,Embraer E-Jet
2123971,Embraer E-Jet
1972760,Embraer E-Jet
1260282,Embraer E-Jet
2206141,Embraer E-Jet
1356013,Embraer E-Jet
1643027,Embraer E-Jet
1387816,Embraer E-Jet
1576135,Embraer E-Jet
1795569,Embraer E-Jet
0996668,Embraer E-Jet
1878594,Embraer E-Jet
0758399,Embraer E-Jet
1124600,Embraer E-Jet
1336052,Embraer E-Jet
1181138,Embraer E-Jet
0427682,Embraer E-Jet
0959265,Embraer E-Jet
1471554,Embraer E-Jet
0664002,Embraer E-Jet
2188611,Embraer E-Jet
2152351,Embraer E-Jet
2123937,Embraer E-Jet
2190744,Embraer E-Jet
1351207,Embraer E-Jet
1801068,Embraer E-Jet
1913802,Embraer E-Jet
1637429,Embraer E-Jet
2225268,Embraer E-Jet
1610421,Embraer E-Jet
2185715,Embraer E-Jet
1326472,Embraer E-Jet
2052725,Embraer E-Jet
2262077,Embraer E-Jet
2069478,Embraer E-Jet
1401585,Embraer E-Jet
2218012,Embraer E-Jet
2212987,Embraer E-Jet
1909952,Embraer E-Jet
1527509,Embraer E-Jet
2164962,Embraer E-Jet
1031523,Embraer E-Jet
1692196,Embraer E-Jet
2117312,Embraer E-Jet
2147404,Embraer E-Jet
1282348,Embraer E-Jet
2265625,Embraer E-Jet
1952834,Embraer E-Jet
1818400,Embraer E-Jet
2162834,Embraer E-Jet
1353567,Embraer E-Jet
1245562,Embraer E-Jet
1861639,Embraer E-Jet
1296582,Embraer E-Jet
1902310,Embraer E-Jet
1699062,Embraer E-Jet
2099326,Embraer E-Jet
1768758,Embraer E-Jet
2019474,Embraer E-Jet
1210745,Embraer E-Jet
1966259,Embraer E-Jet
2132526,Embraer E-Jet
1366863,Embraer E-Jet
1720750,Embraer E-Jet
1957443,Embraer E-Jet
1987006,Embraer E-Jet
1686316,Embraer E-Jet
2173634,Embraer E-Jet
1816331,Embraer E-Jet
1935754,Embraer E-Jet
1459931,Embraer E-Jet
2001300,Embraer E-Jet
2065262,Embraer E-Jet
1795554,Embraer E-Jet
2022236,Embraer E-Jet
2040682,Embraer E-Jet
2098306,Embraer E-Jet
1550042,Embraer E-Jet
1916452,Embraer E-Jet
1841545,Embraer E-Jet
1318408,Embraer E-Jet
1408313,Embraer E-Jet
2053589,Embraer E-Jet
1621701,Embraer E-Jet
